                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.53666,                 0.2556,                 0.8473,                0.99953,                0.99917,                0.99489,                0.91868,                0.53766,                 0.2053,                0.81837,              0.0040059,              0.0040059,              0.0040059
                    157,                0.53287,                0.25285,                0.84769,                0.99938,                0.99896,                0.99488,                0.91623,                 0.5473,                0.20519,                0.82023,              0.0039672,              0.0039672,              0.0039672
                    158,                0.53606,                 0.2547,                0.84799,                0.99939,                0.99902,                0.99487,                0.91815,                0.54556,                0.20607,                0.81872,              0.0039285,              0.0039285,              0.0039285
                    159,                0.53326,                0.25397,                0.84749,                0.99896,                0.99897,                0.99478,                0.91971,                0.53537,                0.20415,                0.81729,              0.0038898,              0.0038898,              0.0038898
                    160,                0.53175,                 0.2515,                0.84516,                0.99918,                0.99932,                0.99485,                0.92027,                0.53321,                0.20205,                0.81795,              0.0038512,              0.0038512,              0.0038512
                    161,                0.53305,                0.25367,                0.84782,                0.99932,                0.99891,                0.99488,                0.91962,                0.53382,                0.20297,                0.81768,              0.0038125,              0.0038125,              0.0038125
                    162,                0.53138,                0.25321,                0.84735,                 0.9992,                0.99934,                0.99485,                0.91959,                0.53414,                0.20344,                 0.8166,              0.0037738,              0.0037738,              0.0037738
                    163,                0.52989,                0.25095,                0.84592,                0.99952,                0.99931,                0.99487,                0.91625,                 0.5502,                0.20477,                0.82044,              0.0037352,              0.0037352,              0.0037352
                    164,                0.52875,                0.25183,                0.84426,                0.99935,                 0.9993,                0.99487,                0.91714,                 0.5488,                0.20426,                0.82032,              0.0036965,              0.0036965,              0.0036965
                    165,                0.53008,                0.25091,                0.84706,                0.99946,                0.99946,                0.99492,                 0.9174,                0.54652,                0.20327,                0.81969,              0.0036578,              0.0036578,              0.0036578
                    166,                0.52676,                0.25086,                0.84549,                0.99928,                0.99928,                0.99486,                0.91799,                0.54127,                0.20333,                 0.8191,              0.0036191,              0.0036191,              0.0036191
                    167,                0.52828,                0.24998,                0.84577,                0.99943,                0.99936,                0.99491,                0.91993,                0.53495,                0.20046,                0.81742,              0.0035805,              0.0035805,              0.0035805
                    168,                0.52336,                0.24753,                0.84593,                0.99903,                0.99844,                 0.9948,                 0.9178,                0.54049,                0.20281,                0.81815,              0.0035418,              0.0035418,              0.0035418
                    169,                0.52257,                0.24775,                0.84472,                0.99868,                0.99879,                0.99482,                0.92116,                  0.532,                0.20176,                0.81657,              0.0035031,              0.0035031,              0.0035031
                    170,                   0.52,                0.24501,                0.84514,                0.99907,                0.99864,                0.99483,                0.92016,                0.53031,                0.20196,                0.81561,              0.0034645,              0.0034645,              0.0034645
                    171,                0.51697,                0.24458,                0.84511,                0.99941,                0.99932,                0.99487,                0.91916,                0.54112,                0.20239,                 0.8175,              0.0034258,              0.0034258,              0.0034258
                    172,                 0.5177,                 0.2438,                0.84532,                0.99927,                0.99887,                0.99487,                0.91805,                0.54849,                0.20362,                 0.8183,              0.0033871,              0.0033871,              0.0033871
                    173,                0.51626,                0.24348,                0.84654,                0.99942,                0.99915,                0.99485,                0.92001,                0.53895,                0.20168,                0.81652,              0.0033484,              0.0033484,              0.0033484
                    174,                0.51827,                0.24412,                0.84501,                0.99894,                0.99893,                0.99481,                0.92007,                0.53544,                0.20107,                0.81586,              0.0033098,              0.0033098,              0.0033098
                    175,                0.51788,                0.24204,                0.84427,                0.99914,                0.99895,                0.99481,                0.91846,                 0.5425,                0.20268,                0.81635,              0.0032711,              0.0032711,              0.0032711
                    176,                0.51594,                0.24419,                0.84388,                0.99913,                0.99899,                0.99485,                0.91607,                0.55069,                0.20629,                0.81679,              0.0032324,              0.0032324,              0.0032324
                    177,                0.51227,                0.24317,                0.84358,                0.99921,                0.99875,                0.99485,                0.91834,                0.54624,                0.20632,                 0.8161,              0.0031938,              0.0031938,              0.0031938
                    178,                0.51342,                0.24186,                0.84379,                0.99913,                 0.9986,                0.99484,                0.92045,                0.53313,                0.20312,                0.81412,              0.0031551,              0.0031551,              0.0031551
                    179,                0.51267,                0.24027,                0.84267,                0.99913,                0.99919,                0.99486,                 0.9204,                0.53466,                0.20216,                0.81321,              0.0031164,              0.0031164,              0.0031164
                    180,                0.50923,                0.24118,                0.84394,                0.99908,                 0.9994,                0.99486,                0.92214,                0.53027,                0.20135,                0.81326,              0.0030777,              0.0030777,              0.0030777
                    181,                0.50964,                0.24058,                0.84454,                0.99922,                0.99893,                0.99486,                0.92257,                0.53143,                0.20208,                0.81351,              0.0030391,              0.0030391,              0.0030391
                    182,                0.50628,                0.23822,                 0.8435,                0.99922,                0.99892,                 0.9949,                0.91895,                0.53891,                0.20234,                0.81551,              0.0030004,              0.0030004,              0.0030004
                    183,                  0.506,                0.23791,                0.84438,                 0.9992,                0.99924,                0.99489,                0.91978,                0.53794,                 0.2002,                0.81665,              0.0029617,              0.0029617,              0.0029617
                    184,                0.50544,                0.23805,                0.84252,                0.99913,                0.99922,                0.99487,                0.91816,                 0.5392,                0.20012,                0.81902,               0.002923,               0.002923,               0.002923
                    185,                0.50532,                0.23644,                0.84343,                0.99888,                0.99906,                0.99487,                0.91836,                0.53623,                0.20003,                0.81826,              0.0028844,              0.0028844,              0.0028844
                    186,                0.49892,                0.23478,                0.84301,                0.99932,                0.99896,                0.99488,                0.91688,                0.54802,                0.20196,                0.81893,              0.0028457,              0.0028457,              0.0028457
                    187,                0.50175,                0.23526,                0.84334,                0.99912,                0.99913,                0.99483,                0.91613,                0.55113,                0.20311,                0.81952,               0.002807,               0.002807,               0.002807
                    188,                0.50107,                0.23456,                0.84356,                0.99931,                0.99922,                0.99485,                0.91574,                0.55184,                0.20319,                0.81953,              0.0027684,              0.0027684,              0.0027684
                    189,                0.50037,                0.23447,                0.84172,                 0.9988,                0.99908,                0.99485,                0.91588,                0.54961,                0.20277,                0.81919,              0.0027297,              0.0027297,              0.0027297
                    190,                0.49769,                0.23339,                0.84156,                0.99945,                0.99925,                0.99485,                0.91617,                 0.5489,                0.20099,                0.81968,               0.002691,               0.002691,               0.002691
                    191,                0.49532,                0.23149,                0.84003,                 0.9993,                0.99891,                0.99484,                0.91572,                0.54456,                0.20001,                0.81944,              0.0026523,              0.0026523,              0.0026523
                    192,                0.49405,                0.23128,                0.84121,                0.99939,                0.99856,                0.99482,                0.91637,                0.53947,                0.19888,                0.81858,              0.0026137,              0.0026137,              0.0026137
                    193,                0.49624,                0.23283,                0.84255,                0.99928,                0.99915,                0.99483,                0.91811,                0.53754,                0.19876,                0.81729,               0.002575,               0.002575,               0.002575
                    194,                0.48933,                0.22843,                0.84171,                0.99922,                0.99927,                0.99485,                0.91917,                0.53437,                0.19732,                0.81638,              0.0025363,              0.0025363,              0.0025363
                    195,                0.49005,                0.22863,                0.84154,                0.99901,                0.99899,                0.99486,                0.91958,                0.53325,                0.19683,                0.81628,              0.0024977,              0.0024977,              0.0024977
                    196,                0.49025,                0.22896,                0.84222,                0.99904,                0.99864,                0.99485,                 0.9201,                0.53243,                0.19635,                0.81587,               0.002459,               0.002459,               0.002459
                    197,                0.48919,                0.22998,                 0.8412,                0.99926,                0.99886,                0.99486,                0.92025,                0.53122,                0.19622,                0.81514,              0.0024203,              0.0024203,              0.0024203
                    198,                0.48829,                0.22959,                0.84096,                0.99922,                0.99877,                0.99487,                0.91966,                0.53784,                0.19834,                0.81538,              0.0023816,              0.0023816,              0.0023816
                    199,                0.48633,                0.22555,                0.84153,                0.99937,                0.99875,                0.99488,                0.91962,                0.53913,                0.19762,                0.81568,               0.002343,               0.002343,               0.002343
                    200,                0.48479,                0.22625,                0.84187,                0.99938,                0.99867,                0.99487,                0.91752,                0.54513,                0.19921,                0.81641,              0.0023043,              0.0023043,              0.0023043
                    201,                0.48412,                0.22406,                0.84009,                0.99931,                0.99868,                0.99475,                 0.9168,                0.54562,                0.19953,                0.81654,              0.0022656,              0.0022656,              0.0022656
                    202,                0.48141,                0.22291,                0.83891,                 0.9993,                0.99902,                 0.9948,                0.91758,                0.54436,                0.19872,                0.81628,               0.002227,               0.002227,               0.002227
                    203,                0.48483,                0.22428,                0.83953,                0.99927,                 0.9989,                0.99478,                0.91795,                0.54177,                0.19752,                0.81612,              0.0021883,              0.0021883,              0.0021883
                    204,                0.47674,                0.22141,                0.83906,                0.99933,                 0.9988,                0.99478,                0.91948,                0.53416,                0.19626,                0.81534,              0.0021496,              0.0021496,              0.0021496
                    205,                0.48071,                0.22269,                0.83976,                 0.9993,                0.99868,                0.99476,                 0.9199,                0.53311,                0.19673,                0.81503,              0.0021109,              0.0021109,              0.0021109
                    206,                0.47951,                0.22281,                 0.8401,                0.99923,                0.99854,                0.99475,                0.91983,                0.53391,                0.19722,                0.81478,              0.0020723,              0.0020723,              0.0020723
                    207,                0.47493,                0.22173,                 0.8382,                0.99923,                0.99854,                0.99479,                0.91888,                0.53747,                0.19704,                0.81526,              0.0020336,              0.0020336,              0.0020336
                    208,                0.47192,                0.21979,                0.83763,                0.99937,                0.99884,                0.99482,                0.91909,                0.53376,                0.19501,                0.81538,              0.0019949,              0.0019949,              0.0019949
                    209,                0.47286,                0.21996,                0.83801,                0.99936,                0.99899,                0.99481,                 0.9184,                0.53694,                0.19564,                0.81644,              0.0019563,              0.0019563,              0.0019563
                    210,                 0.4686,                0.21633,                0.83942,                0.99919,                0.99902,                0.99476,                0.91802,                0.53792,                0.19586,                0.81715,              0.0019176,              0.0019176,              0.0019176
                    211,                0.47276,                0.21905,                0.83814,                0.99927,                0.99899,                0.99481,                0.91833,                0.53592,                0.19526,                0.81719,              0.0018789,              0.0018789,              0.0018789
                    212,                 0.4698,                0.21768,                0.83829,                0.99939,                0.99899,                0.99481,                0.91858,                0.53598,                0.19512,                0.81723,              0.0018402,              0.0018402,              0.0018402
                    213,                0.46616,                0.21556,                0.83931,                0.99937,                0.99912,                0.99483,                0.91789,                0.53801,                0.19498,                0.81735,              0.0018016,              0.0018016,              0.0018016
                    214,                0.46537,                0.21509,                0.83869,                0.99932,                0.99913,                0.99483,                0.91694,                0.54111,                0.19564,                0.81729,              0.0017629,              0.0017629,              0.0017629
                    215,                0.46715,                0.21523,                0.83752,                0.99911,                0.99918,                0.99483,                 0.9181,                0.54011,                 0.1957,                 0.8165,              0.0017242,              0.0017242,              0.0017242
                    216,                0.46563,                0.21461,                0.83799,                0.99931,                0.99897,                0.99484,                0.91737,                  0.542,                0.19664,                0.81634,              0.0016855,              0.0016855,              0.0016855
                    217,                0.45801,                0.21187,                0.83869,                0.99909,                0.99894,                0.99483,                0.91666,                0.54697,                0.19779,                0.81678,              0.0016469,              0.0016469,              0.0016469
                    218,                0.45702,                0.21181,                0.83797,                0.99898,                0.99892,                0.99483,                0.91775,                0.54344,                0.19676,                0.81615,              0.0016082,              0.0016082,              0.0016082
                    219,                0.45804,                0.21218,                0.83727,                0.99923,                0.99912,                0.99485,                0.91902,                 0.5381,                0.19547,                0.81537,              0.0015695,              0.0015695,              0.0015695
                    220,                0.45814,                0.21152,                 0.8383,                0.99904,                0.99919,                0.99485,                0.91871,                0.53974,                0.19568,                0.81548,              0.0015309,              0.0015309,              0.0015309
                    221,                0.45141,                0.21044,                0.83598,                0.99908,                0.99898,                0.99485,                0.91904,                0.53545,                0.19481,                0.81459,              0.0014922,              0.0014922,              0.0014922
                    222,                0.45629,                  0.211,                0.83742,                0.99927,                  0.999,                0.99486,                0.91896,                0.53537,                0.19495,                0.81403,              0.0014535,              0.0014535,              0.0014535
                    223,                 0.4521,                0.20886,                0.83703,                0.99909,                0.99926,                0.99488,                0.91819,                0.53887,                0.19631,                0.81409,              0.0014148,              0.0014148,              0.0014148
                    224,                0.45042,                0.20906,                0.83741,                0.99914,                0.99917,                0.99489,                0.91773,                0.54064,                0.19646,                0.81454,              0.0013762,              0.0013762,              0.0013762
                    225,                0.45009,                0.20871,                0.83473,                0.99927,                0.99902,                0.99488,                0.91808,                0.53903,                 0.1958,                0.81488,              0.0013375,              0.0013375,              0.0013375
                    226,                0.44568,                0.20704,                0.83524,                0.99928,                0.99899,                0.99488,                0.91701,                0.54361,                0.19653,                0.81575,              0.0012988,              0.0012988,              0.0012988
                    227,                0.44731,                0.20658,                0.83581,                0.99934,                0.99906,                0.99485,                0.91678,                0.54465,                0.19685,                0.81612,              0.0012602,              0.0012602,              0.0012602
                    228,                0.44475,                0.20519,                0.83605,                0.99943,                0.99903,                0.99484,                0.91707,                0.54051,                0.19608,                0.81575,              0.0012215,              0.0012215,              0.0012215
                    229,                0.44085,                0.20405,                0.83333,                0.99938,                0.99906,                0.99483,                0.91717,                0.54051,                0.19588,                0.81608,              0.0011828,              0.0011828,              0.0011828
                    230,                0.43888,                 0.2026,                0.83396,                0.99948,                0.99899,                0.99483,                0.91711,                0.54176,                 0.1958,                0.81666,              0.0011441,              0.0011441,              0.0011441
                    231,                0.43853,                 0.2014,                0.83463,                0.99948,                0.99892,                0.99484,                0.91722,                0.54113,                0.19567,                0.81659,              0.0011055,              0.0011055,              0.0011055
                    232,                0.43662,                0.20085,                0.83579,                0.99949,                0.99896,                0.99485,                0.91699,                0.54357,                0.19588,                0.81691,              0.0010668,              0.0010668,              0.0010668
                    233,                0.43599,                0.20054,                0.83487,                0.99949,                0.99896,                0.99486,                0.91647,                0.54661,                0.19639,                 0.8171,              0.0010281,              0.0010281,              0.0010281
                    234,                0.43506,                0.19949,                0.83333,                0.99915,                0.99937,                0.99485,                0.91658,                0.54563,                0.19618,                0.81684,             0.00098945,             0.00098945,             0.00098945
                    235,                0.43446,                0.19895,                0.83341,                0.99957,                0.99896,                0.99484,                0.91657,                0.54528,                0.19631,                0.81679,             0.00095078,             0.00095078,             0.00095078
                    236,                 0.4312,                 0.1982,                0.83459,                0.99961,                0.99896,                0.99484,                 0.9158,                0.54861,                0.19706,                0.81735,             0.00091211,             0.00091211,             0.00091211
                    237,                0.43146,                0.19758,                0.83322,                0.99943,                0.99896,                0.99483,                 0.9155,                0.54798,                0.19686,                0.81728,             0.00087344,             0.00087344,             0.00087344
                    238,                0.42662,                0.19596,                0.83349,                0.99962,                0.99874,                0.99481,                0.91531,                0.54824,                0.19705,                0.81741,             0.00083477,             0.00083477,             0.00083477
                    239,                0.42389,                0.19524,                0.83262,                 0.9995,                0.99874,                 0.9948,                0.91508,                0.54922,                0.19733,                 0.8177,             0.00079609,             0.00079609,             0.00079609
                    240,                0.42472,                0.19457,                0.83254,                0.99951,                0.99873,                 0.9948,                0.91444,                0.55193,                0.19767,                0.81807,             0.00075742,             0.00075742,             0.00075742
                    241,                 0.4195,                 0.1929,                0.83367,                0.99961,                0.99875,                0.99479,                0.91443,                0.55277,                0.19802,                0.81806,             0.00071875,             0.00071875,             0.00071875
                    242,                0.42256,                0.19261,                0.83235,                0.99954,                0.99895,                 0.9948,                0.91415,                0.55219,                0.19779,                0.81798,             0.00068008,             0.00068008,             0.00068008
                    243,                0.42014,                0.19281,                0.83153,                0.99952,                0.99884,                0.99479,                 0.9144,                0.55378,                0.19799,                0.81826,             0.00064141,             0.00064141,             0.00064141
                    244,                0.41455,                0.19025,                0.83249,                0.99936,                0.99868,                0.99479,                0.91435,                0.55366,                0.19839,                0.81833,             0.00060273,             0.00060273,             0.00060273
                    245,                0.41545,                 0.1902,                0.83199,                 0.9993,                0.99871,                0.99479,                0.91475,                0.55465,                0.19869,                0.81857,             0.00056406,             0.00056406,             0.00056406
                    246,                0.41368,                0.18917,                0.83208,                0.99929,                0.99866,                0.99479,                0.91451,                0.55453,                0.19879,                0.81842,             0.00052539,             0.00052539,             0.00052539
                    247,                0.39328,                0.17193,                0.79948,                0.99934,                0.99856,                0.99478,                0.91443,                0.55415,                0.19918,                0.81823,             0.00048672,             0.00048672,             0.00048672
                    248,                0.37939,                0.16538,                0.79752,                0.99918,                 0.9987,                0.99478,                 0.9147,                0.55225,                0.19896,                 0.8178,             0.00044805,             0.00044805,             0.00044805
                    249,                0.37396,                0.16352,                0.79683,                0.99901,                0.99877,                0.99477,                0.91427,                0.55188,                 0.1988,                0.81773,             0.00040938,             0.00040938,             0.00040938
                    250,                0.37353,                0.16288,                0.79669,                0.99904,                0.99863,                0.99477,                  0.914,                 0.5524,                0.19901,                0.81785,              0.0003707,              0.0003707,              0.0003707
                    251,                0.36941,                0.16163,                0.79604,                0.99904,                0.99865,                0.99477,                0.91424,                0.55303,                0.19902,                0.81797,             0.00033203,             0.00033203,             0.00033203
                    252,                0.36755,                0.16105,                0.79508,                0.99912,                0.99857,                0.99477,                0.91477,                0.55173,                0.19882,                0.81781,             0.00029336,             0.00029336,             0.00029336
                    253,                0.36354,                0.15944,                0.79502,                0.99916,                0.99856,                0.99477,                0.91437,                0.55152,                0.19891,                0.81775,             0.00025469,             0.00025469,             0.00025469
                    254,                0.36173,                0.15772,                0.79597,                0.99918,                0.99856,                0.99477,                0.91445,                0.55215,                0.19945,                0.81791,             0.00021602,             0.00021602,             0.00021602
                    255,                0.35819,                0.15707,                0.79247,                0.99919,                0.99856,                0.99477,                0.91503,                0.55201,                0.19927,                0.81794,             0.00017734,             0.00017734,             0.00017734
                    256,                0.35807,                0.15638,                 0.7922,                0.99919,                0.99856,                0.99477,                0.91507,                0.55262,                0.19937,                0.81808,             0.00013867,             0.00013867,             0.00013867
