                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.52396,                0.25036,                0.84614,                0.99869,                0.99882,                0.99483,                0.92214,                0.52415,                0.20142,                0.81746,              0.0041219,              0.0041219,              0.0041219
                    154,                0.52129,                   0.25,                0.84611,                0.99876,                0.99842,                0.99484,                 0.9191,                 0.5403,                0.20343,                0.81945,              0.0040832,              0.0040832,              0.0040832
                    155,                0.52094,                 0.2493,                0.84513,                0.99894,                 0.9991,                 0.9948,                0.91704,                0.54128,                0.20431,                0.81872,              0.0040445,              0.0040445,              0.0040445
                    156,                0.52256,                0.24981,                 0.8454,                0.99921,                0.99879,                0.99488,                0.91497,                0.55543,                0.20595,                0.82131,              0.0040059,              0.0040059,              0.0040059
                    157,                0.52116,                0.24878,                0.84569,                 0.9993,                 0.9994,                0.99483,                0.91718,                0.54739,                0.20139,                0.82006,              0.0039672,              0.0039672,              0.0039672
                    158,                0.52013,                0.24768,                0.84628,                0.99926,                0.99893,                0.99477,                0.91582,                 0.5482,                0.20319,                0.82075,              0.0039285,              0.0039285,              0.0039285
                    159,                  0.519,                0.24836,                0.84568,                0.99906,                0.99905,                0.99482,                 0.9199,                0.53852,                0.20158,                0.82001,              0.0038898,              0.0038898,              0.0038898
                    160,                0.51501,                0.24441,                0.84282,                0.99907,                0.99856,                0.99478,                0.92052,                0.53527,                0.20115,                0.81926,              0.0038512,              0.0038512,              0.0038512
                    161,                0.51751,                0.24716,                0.84556,                0.99908,                0.99891,                0.99483,                0.91975,                0.52894,                 0.1998,                  0.818,              0.0038125,              0.0038125,              0.0038125
                    162,                0.51584,                0.24626,                0.84494,                0.99824,                 0.9992,                0.99481,                0.92077,                0.52772,                0.20097,                0.81795,              0.0037738,              0.0037738,              0.0037738
                    163,                0.51648,                 0.2447,                0.84399,                0.99865,                0.99941,                0.99481,                0.91978,                0.53317,                0.20273,                 0.8189,              0.0037352,              0.0037352,              0.0037352
                    164,                0.51104,                0.24432,                0.84219,                 0.9991,                0.99836,                0.99481,                0.91885,                0.54162,                0.20532,                0.81968,              0.0036965,              0.0036965,              0.0036965
                    165,                0.51361,                0.24256,                0.84507,                0.99856,                0.99909,                0.99481,                0.92065,                0.54302,                0.20307,                0.82086,              0.0036578,              0.0036578,              0.0036578
                    166,                0.51023,                0.24266,                0.84338,                0.99908,                0.99849,                0.99487,                 0.9194,                0.53723,                0.20082,                0.82015,              0.0036191,              0.0036191,              0.0036191
                    167,                0.51134,                0.24254,                0.84371,                0.99879,                0.99889,                0.99482,                0.92082,                 0.5298,                0.19811,                0.81844,              0.0035805,              0.0035805,              0.0035805
                    168,                0.50936,                 0.2404,                0.84375,                0.99824,                0.99875,                0.99477,                0.92161,                0.53285,                0.19955,                0.81906,              0.0035418,              0.0035418,              0.0035418
                    169,                0.50551,                0.24041,                 0.8426,                0.99795,                0.99879,                0.99457,                0.92199,                0.53207,                0.19894,                0.81877,              0.0035031,              0.0035031,              0.0035031
                    170,                  0.506,                0.24071,                0.84323,                0.99803,                0.99872,                0.99466,                0.92039,                0.53361,                0.19962,                0.81945,              0.0034645,              0.0034645,              0.0034645
                    171,                0.50422,                0.24145,                0.84393,                0.99702,                0.99933,                0.99481,                0.91883,                0.54277,                 0.2017,                0.82017,              0.0034258,              0.0034258,              0.0034258
                    172,                0.50113,                0.24017,                0.84327,                0.99797,                0.99911,                0.99485,                0.92117,                0.53845,                0.20134,                0.81917,              0.0033871,              0.0033871,              0.0033871
                    173,                0.50128,                0.23913,                0.84426,                0.99878,                0.99915,                0.99483,                0.92056,                0.53906,                0.20086,                0.81939,              0.0033484,              0.0033484,              0.0033484
                    174,                0.49963,                0.23813,                0.84257,                0.99868,                0.99849,                0.99481,                 0.9224,                0.53012,                0.19829,                0.81868,              0.0033098,              0.0033098,              0.0033098
                    175,                0.50169,                0.23752,                0.84253,                0.99904,                0.99797,                0.99481,                0.92285,                0.52422,                  0.197,                0.81718,              0.0032711,              0.0032711,              0.0032711
                    176,                 0.4986,                0.23634,                0.84113,                0.99901,                0.99888,                0.99481,                0.92122,                0.52958,                 0.1973,                0.81772,              0.0032324,              0.0032324,              0.0032324
                    177,                0.49629,                0.23522,                0.84101,                0.99851,                0.99948,                0.99481,                0.91746,                0.54056,                 0.1992,                  0.819,              0.0031938,              0.0031938,              0.0031938
                    178,                0.49312,                 0.2341,                0.84111,                0.99931,                 0.9993,                 0.9948,                0.91975,                 0.5362,                0.19819,                0.81824,              0.0031551,              0.0031551,              0.0031551
                    179,                0.49717,                0.23581,                0.84067,                0.99915,                0.99922,                 0.9948,                0.92059,                0.53087,                0.19732,                0.81762,              0.0031164,              0.0031164,              0.0031164
                    180,                0.49523,                0.23552,                0.84158,                0.99906,                0.99861,                0.99482,                 0.9217,                0.53262,                0.19808,                0.81775,              0.0030777,              0.0030777,              0.0030777
                    181,                0.49155,                0.23314,                0.84218,                0.99811,                0.99876,                 0.9948,                0.92328,                0.52501,                0.19627,                0.81674,              0.0030391,              0.0030391,              0.0030391
                    182,                0.48955,                 0.2319,                0.84184,                0.99775,                0.99882,                 0.9948,                 0.9223,                0.52573,                0.19686,                0.81665,              0.0030004,              0.0030004,              0.0030004
                    183,                0.48832,                0.23228,                0.84219,                0.99778,                0.99899,                0.99482,                0.92264,                0.52538,                0.19669,                0.81617,              0.0029617,              0.0029617,              0.0029617
                    184,                0.49053,                0.23115,                 0.8412,                0.99788,                0.99884,                0.99482,                0.92206,                0.52644,                0.19735,                 0.8162,               0.002923,               0.002923,               0.002923
                    185,                 0.4863,                0.22991,                0.84077,                0.99887,                0.99908,                0.99481,                0.91956,                0.53027,                0.19687,                0.81721,              0.0028844,              0.0028844,              0.0028844
                    186,                0.48175,                0.22707,                0.84082,                0.99859,                0.99912,                 0.9948,                0.91596,                0.54583,                0.20059,                 0.8193,              0.0028457,              0.0028457,              0.0028457
                    187,                0.48413,                 0.2289,                0.84153,                0.99873,                0.99843,                0.99479,                0.91515,                0.54743,                0.20151,                0.81966,               0.002807,               0.002807,               0.002807
                    188,                0.48232,                0.22739,                0.84101,                0.99854,                0.99924,                0.99475,                 0.9162,                0.54769,                0.20074,                0.81917,              0.0027684,              0.0027684,              0.0027684
                    189,                0.48299,                0.22775,                0.83963,                0.99882,                0.99902,                0.99475,                0.91689,                0.54138,                0.19856,                0.81867,              0.0027297,              0.0027297,              0.0027297
                    190,                0.47986,                0.22587,                0.84016,                0.99901,                 0.9989,                 0.9948,                0.91616,                 0.5423,                0.19758,                 0.8195,               0.002691,               0.002691,               0.002691
                    191,                0.47999,                0.22569,                0.83757,                 0.9992,                0.99885,                0.99481,                0.91752,                0.54107,                0.19672,                0.81927,              0.0026523,              0.0026523,              0.0026523
                    192,                0.47798,                 0.2267,                0.83928,                0.99865,                 0.9987,                0.99481,                0.91696,                0.54188,                 0.1973,                0.81905,              0.0026137,              0.0026137,              0.0026137
                    193,                0.47608,                0.22355,                0.83972,                0.99902,                0.99854,                0.99482,                0.91872,                0.53659,                 0.1958,                0.81869,               0.002575,               0.002575,               0.002575
                    194,                0.47185,                0.22117,                0.83922,                0.99903,                0.99856,                0.99482,                0.92007,                0.53306,                0.19505,                 0.8183,              0.0025363,              0.0025363,              0.0025363
                    195,                0.47056,                0.22051,                0.83947,                0.99926,                0.99875,                0.99479,                0.92029,                0.52807,                0.19333,                0.81776,              0.0024977,              0.0024977,              0.0024977
                    196,                0.47222,                0.22078,                0.83979,                0.99916,                0.99855,                0.99477,                0.91982,                0.53221,                0.19472,                0.81808,               0.002459,               0.002459,               0.002459
                    197,                 0.4693,                0.21934,                0.83805,                0.99929,                0.99851,                0.99478,                 0.9175,                0.54234,                0.19588,                 0.8193,              0.0024203,              0.0024203,              0.0024203
                    198,                0.47194,                0.22036,                0.83841,                0.99918,                0.99884,                0.99482,                0.91662,                 0.5456,                0.19608,                 0.8199,              0.0023816,              0.0023816,              0.0023816
                    199,                0.46615,                0.21779,                0.83916,                0.99932,                0.99887,                0.99482,                0.91869,                0.53757,                0.19427,                0.81875,               0.002343,               0.002343,               0.002343
                    200,                 0.4654,                0.21766,                0.83958,                0.99935,                0.99894,                0.99482,                0.91972,                0.53401,                0.19315,                0.81825,              0.0023043,              0.0023043,              0.0023043
                    201,                0.46832,                0.21757,                0.83787,                0.99908,                 0.9988,                0.99483,                0.91942,                0.53478,                0.19409,                0.81841,              0.0022656,              0.0022656,              0.0022656
                    202,                0.46629,                 0.2178,                0.83737,                0.99874,                0.99895,                0.99481,                 0.9192,                0.53745,                 0.1951,                0.81873,               0.002227,               0.002227,               0.002227
                    203,                 0.4642,                0.21828,                0.83752,                0.99872,                0.99929,                0.99478,                0.91835,                0.54364,                0.19771,                0.81857,              0.0021883,              0.0021883,              0.0021883
                    204,                0.45551,                0.21402,                0.83649,                0.99877,                0.99911,                0.99477,                0.91861,                0.54206,                0.19799,                0.81803,              0.0021496,              0.0021496,              0.0021496
                    205,                0.45822,                0.21405,                0.83707,                0.99882,                0.99899,                 0.9948,                0.91797,                0.54576,                0.19813,                0.81898,              0.0021109,              0.0021109,              0.0021109
                    206,                0.45933,                0.21456,                0.83786,                0.99863,                0.99917,                0.99481,                0.91644,                0.54947,                0.19933,                0.81917,              0.0020723,              0.0020723,              0.0020723
                    207,                0.45531,                0.21393,                0.83617,                0.99914,                0.99901,                0.99478,                0.91656,                0.54946,                0.20001,                0.81854,              0.0020336,              0.0020336,              0.0020336
                    208,                0.45313,                0.21356,                0.83572,                0.99944,                  0.999,                0.99481,                0.91767,                0.54552,                0.19929,                0.81778,              0.0019949,              0.0019949,              0.0019949
                    209,                0.45343,                0.21258,                0.83578,                0.99941,                0.99891,                0.99481,                 0.9165,                0.54674,                0.19883,                0.81795,              0.0019563,              0.0019563,              0.0019563
                    210,                0.44973,                0.20976,                0.83736,                0.99932,                0.99879,                0.99481,                0.91732,                0.54521,                0.19832,                0.81818,              0.0019176,              0.0019176,              0.0019176
                    211,                0.45158,                0.21122,                0.83557,                0.99927,                0.99888,                0.99477,                 0.9165,                0.54548,                0.19843,                0.81847,              0.0018789,              0.0018789,              0.0018789
                    212,                0.45145,                0.21052,                0.83572,                0.99939,                0.99889,                0.99475,                0.91602,                0.54597,                0.19825,                0.81881,              0.0018402,              0.0018402,              0.0018402
                    213,                0.44675,                0.20828,                0.83712,                0.99935,                0.99855,                0.99479,                0.91685,                0.54236,                0.19709,                 0.8186,              0.0018016,              0.0018016,              0.0018016
                    214,                0.44508,                0.20751,                0.83628,                0.99883,                0.99856,                 0.9948,                0.91683,                0.54485,                0.19798,                 0.8189,              0.0017629,              0.0017629,              0.0017629
                    215,                0.44349,                0.20724,                0.83465,                0.99823,                0.99903,                0.99479,                0.91742,                0.54466,                0.19757,                0.81878,              0.0017242,              0.0017242,              0.0017242
                    216,                0.44404,                0.20579,                0.83528,                 0.9987,                0.99838,                0.99478,                0.91713,                 0.5445,                0.19719,                0.81906,              0.0016855,              0.0016855,              0.0016855
                    217,                0.43549,                0.20452,                0.83629,                0.99802,                0.99894,                 0.9948,                0.91562,                 0.5503,                0.19862,                0.81991,              0.0016469,              0.0016469,              0.0016469
                    218,                0.43758,                0.20541,                0.83585,                0.99789,                0.99906,                0.99479,                0.91689,                0.54578,                0.19705,                0.81926,              0.0016082,              0.0016082,              0.0016082
                    219,                0.43654,                0.20463,                0.83442,                0.99806,                0.99916,                 0.9948,                0.91839,                0.54406,                0.19645,                0.81857,              0.0015695,              0.0015695,              0.0015695
                    220,                0.43716,                0.20376,                0.83579,                0.99816,                0.99877,                 0.9948,                0.91751,                0.54739,                0.19776,                0.81865,              0.0015309,              0.0015309,              0.0015309
                    221,                0.42971,                 0.2022,                0.83354,                0.99809,                0.99886,                0.99478,                0.91746,                0.54516,                0.19758,                0.81828,              0.0014922,              0.0014922,              0.0014922
                    222,                0.43516,                0.20231,                0.83461,                0.99809,                0.99889,                0.99478,                0.91734,                0.54412,                0.19692,                0.81833,              0.0014535,              0.0014535,              0.0014535
                    223,                0.42909,                0.19968,                0.83396,                0.99777,                0.99898,                0.99481,                0.91722,                0.54452,                0.19691,                0.81873,              0.0014148,              0.0014148,              0.0014148
                    224,                0.42919,                0.19976,                0.83493,                0.99762,                0.99928,                0.99482,                0.91718,                0.54467,                0.19659,                0.81874,              0.0013762,              0.0013762,              0.0013762
                    225,                0.42701,                0.19922,                0.83192,                 0.9983,                0.99847,                0.99481,                0.91718,                0.54426,                 0.1969,                0.81866,              0.0013375,              0.0013375,              0.0013375
                    226,                0.42511,                0.19846,                0.83289,                0.99814,                 0.9984,                0.99475,                0.91717,                0.54545,                0.19708,                0.81889,              0.0012988,              0.0012988,              0.0012988
                    227,                0.42572,                 0.1985,                0.83346,                0.99828,                0.99828,                0.99472,                0.91637,                0.54827,                0.19772,                0.81927,              0.0012602,              0.0012602,              0.0012602
                    228,                 0.4232,                0.19688,                0.83409,                0.99815,                0.99838,                0.99471,                0.91605,                0.54889,                0.19839,                0.81927,              0.0012215,              0.0012215,              0.0012215
                    229,                0.41833,                0.19506,                0.83072,                0.99813,                0.99823,                0.99471,                 0.9153,                0.55192,                0.19931,                0.81976,              0.0011828,              0.0011828,              0.0011828
                    230,                0.42029,                0.19521,                0.83187,                0.99849,                0.99837,                0.99476,                0.91616,                0.54979,                0.19856,                0.81932,              0.0011441,              0.0011441,              0.0011441
                    231,                0.41596,                0.19339,                0.83207,                0.99855,                0.99837,                0.99474,                0.91695,                0.54874,                0.19869,                0.81881,              0.0011055,              0.0011055,              0.0011055
                    232,                0.41612,                0.19288,                0.83358,                0.99848,                0.99826,                0.99474,                0.91677,                0.55029,                0.19921,                0.81881,              0.0010668,              0.0010668,              0.0010668
                    233,                0.41395,                0.19249,                0.83237,                0.99831,                0.99832,                0.99474,                0.91621,                0.55146,                0.19942,                0.81895,              0.0010281,              0.0010281,              0.0010281
                    234,                0.41147,                0.19132,                 0.8304,                 0.9986,                0.99839,                0.99474,                0.91626,                 0.5496,                0.19868,                0.81899,             0.00098945,             0.00098945,             0.00098945
                    235,                 0.4107,                0.19146,                0.83061,                 0.9986,                0.99839,                0.99473,                0.91709,                0.54608,                0.19792,                0.81892,             0.00095078,             0.00095078,             0.00095078
                    236,                0.40975,                0.19042,                0.83206,                0.99871,                0.99824,                0.99473,                0.91648,                0.54846,                 0.1985,                0.81964,             0.00091211,             0.00091211,             0.00091211
                    237,                0.40922,                0.18889,                0.83047,                0.99862,                0.99825,                0.99472,                0.91637,                0.54886,                0.19853,                0.81978,             0.00087344,             0.00087344,             0.00087344
                    238,                0.40602,                0.18765,                0.83107,                0.99838,                0.99839,                0.99474,                0.91617,                 0.5482,                0.19847,                0.81963,             0.00083477,             0.00083477,             0.00083477
                    239,                 0.4003,                0.18627,                0.83046,                0.99834,                0.99843,                0.99476,                0.91606,                0.54846,                0.19835,                0.81963,             0.00079609,             0.00079609,             0.00079609
                    240,                0.40066,                0.18617,                0.82993,                 0.9984,                0.99826,                0.99476,                0.91582,                 0.5509,                0.19905,                0.82013,             0.00075742,             0.00075742,             0.00075742
                    241,                0.39827,                0.18479,                 0.8314,                0.99854,                0.99804,                0.99477,                0.91583,                0.55223,                0.19927,                 0.8205,             0.00071875,             0.00071875,             0.00071875
                    242,                0.40236,                0.18554,                0.82998,                0.99856,                0.99808,                0.99478,                0.91513,                0.55322,                0.19946,                0.82068,             0.00068008,             0.00068008,             0.00068008
                    243,                0.39742,                0.18426,                0.82895,                0.99855,                0.99812,                0.99479,                0.91509,                0.55346,                 0.1995,                0.82079,             0.00064141,             0.00064141,             0.00064141
                    244,                0.39448,                0.18275,                 0.8303,                0.99835,                0.99836,                0.99482,                0.91559,                0.55171,                0.19881,                0.82055,             0.00060273,             0.00060273,             0.00060273
                    245,                0.39344,                 0.1817,                0.82999,                0.99836,                 0.9984,                0.99483,                0.91579,                0.55116,                0.19865,                0.82057,             0.00056406,             0.00056406,             0.00056406
                    246,                0.39027,                0.18098,                 0.8294,                0.99839,                0.99839,                0.99484,                0.91635,                0.55098,                0.19844,                0.82053,             0.00052539,             0.00052539,             0.00052539
                    247,                0.37139,                0.16397,                 0.7967,                 0.9984,                0.99834,                0.99484,                0.91638,                0.54925,                0.19831,                0.82037,             0.00048672,             0.00048672,             0.00048672
                    248,                0.35488,                0.15696,                0.79436,                 0.9985,                0.99833,                0.99482,                0.91633,                0.54958,                0.19839,                0.82047,             0.00044805,             0.00044805,             0.00044805
                    249,                0.35031,                0.15474,                 0.7939,                0.99849,                0.99833,                0.99482,                0.91617,                0.55048,                 0.1986,                0.82068,             0.00040938,             0.00040938,             0.00040938
                    250,                 0.3476,                0.15405,                0.79351,                0.99844,                0.99846,                 0.9948,                0.91565,                0.55059,                0.19894,                0.82073,              0.0003707,              0.0003707,              0.0003707
                    251,                0.34527,                0.15322,                0.79329,                0.99849,                0.99846,                 0.9948,                0.91519,                0.55202,                 0.1993,                0.82089,             0.00033203,             0.00033203,             0.00033203
                    252,                0.34175,                0.15314,                0.79224,                0.99848,                0.99846,                0.99479,                0.91506,                0.55218,                0.19962,                0.82074,             0.00029336,             0.00029336,             0.00029336
                    253,                0.33868,                 0.1503,                0.79168,                0.99842,                 0.9984,                0.99479,                0.91531,                0.55131,                0.19954,                0.82058,             0.00025469,             0.00025469,             0.00025469
                    254,                0.33851,                0.15023,                0.79325,                0.99848,                0.99846,                0.99479,                0.91469,                0.55242,                0.19972,                0.82073,             0.00021602,             0.00021602,             0.00021602
                    255,                0.33424,                 0.1486,                0.78942,                0.99848,                0.99846,                 0.9948,                0.91434,                0.55348,                0.20018,                0.82092,             0.00017734,             0.00017734,             0.00017734
                    256,                0.33269,                0.14814,                0.78883,                0.99854,                0.99833,                 0.9948,                0.91471,                0.55348,                0.20044,                0.82093,             0.00013867,             0.00013867,             0.00013867
